Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
5387,CHEMBL2064379,75000.0,nM,Cc1cc(C)cc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,4.1249387366083,433.211389724,8,1,3.620440000000002,True
2426,CHEMBL3924787,100.0,nM,C[C@@H](Nc1ncnc2ccc(OCCCCCC(=O)NO)cc12)c1ccccc1,7.0,394.200490692,6,3,4.247500000000003,True
4086,CHEMBL2325102,2230.0,nM,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,5.651695136951839,331.114318544,2,1,4.234500000000002,True
3123,CHEMBL397122,400.0,nM,C[C@@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,6.3979400086720375,501.228851356,9,2,4.076000000000001,True
5348,CHEMBL584,55629.0,nM,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,4.25469874696885,567.31307792,6,4,4.747620000000004,True
92,CHEMBL3355875,0.47,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1ccnc1[N+](=O)[O-],9.327902142064282,486.12185902,9,1,5.138400000000003,True
4330,CHEMBL1241483,3860.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,5.413412695328245,301.133888352,6,1,2.8041,True
5087,CHEMBL2424676,19000.0,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,4.721246399047171,484.233522136,9,2,3.4198000000000013,True
930,CHEMBL461967,8.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]1CCCCN1C,8.096910013008056,457.16808094,6,2,4.275000000000003,True
1215,CHEMBL3943438,14.0,nM,COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,7.853871964321762,375.158291532,6,1,4.698000000000004,True
3674,CHEMBL436137,965.0,nM,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,6.015472686656207,453.25286061200006,6,1,5.835260000000005,True
1400,CHEMBL1645470,20.0,nM,Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,7.698970004336019,336.206244768,6,2,2.7044200000000007,True
3909,CHEMBL2385964,1500.0,nM,Cc1ncc(C#N)c(Nc2ccc(OCc3ccccn3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)o1,5.823908740944319,575.1394029920002,9,2,4.759700000000004,True
2928,CHEMBL596964,268.0,nM,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,6.571865205971211,442.201633564,7,3,4.224300000000002,True
5491,CHEMBL595497,160300.0,nM,CCCC(=Cc1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,3.795066477645856,324.15862588,5,3,3.5668700000000007,True
4152,CHEMBL248045,2580.0,nM,COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,5.58838029403677,315.137162164,4,1,4.0830800000000025,True
4541,CHEMBL3263364,5530.0,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1,5.257274868695301,401.119797848,5,0,4.628900000000003,True
598,CHEMBL3633143,4.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.397940008672037,525.2488378520001,9,2,3.717620000000003,True
2744,CHEMBL111038,190.0,nM,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,6.721246399047171,383.026938788,5,1,4.629780000000003,True
1743,CHEMBL256529,33.0,nM,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2cc(F)cc(F)c2)c(Cl)c1,7.481486060122112,419.096058872,7,2,4.293300000000003,True
4811,CHEMBL4205869,8870.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,5.052076380168273,470.146930896,9,1,4.334500000000003,True
3954,CHEMBL48614,1680.0,nM,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1,5.774690718274137,385.1080858,5,2,4.176600000000002,True
4237,CHEMBL519147,3180.0,nM,Nc1nc(Nc2ccc(Cl)cc2)c2cc(CCc3ccccc3)[nH]c2n1,5.497572880015568,363.125073256,4,3,4.722300000000002,True
3404,CHEMBL3975588,650.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2Cl)c1,6.187086643357144,396.098918084,6,2,4.799000000000002,True
282,CHEMBL2138625,1.4,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,8.853871964321762,506.19971541600006,6,2,4.667900000000004,True
4371,CHEMBL195218,4200.0,nM,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,5.376750709602099,540.160259992,10,3,3.148900000000002,True
5083,CHEMBL2316156,18600.0,nM,COc1ccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc1,4.730487055782084,364.167459248,4,0,4.932400000000005,True
4426,CHEMBL2424801,4700.0,nM,O=C(/C=C/c1cccnc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.327902142064282,401.104337812,5,2,5.073700000000002,True
2722,CHEMBL572030,180.0,nM,C=COC(=O)N(CCN(C)C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.7447274948966935,439.152350624,8,1,5.1692000000000045,True
751,CHEMBL3699584,5.5,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2C(F)(F)F)c1,8.259637310505756,571.2154870359999,9,4,3.7566000000000015,True
4245,CHEMBL3740131,3220.0,nM,CCOC(=O)c1nn(-c2ccccc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.492144128304169,475.1895916600001,5,1,6.250520000000005,True
1670,CHEMBL4280993,29.9,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(C)cc1N(C)CCN(C)C,7.52432881167557,495.2746586760001,7,2,4.964720000000004,True
19,CHEMBL193160,0.12,nM,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,9.920818753952377,437.974436684,4,2,4.155300000000002,True
4396,CHEMBL115519,4400.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,5.356547323513812,431.016510988,7,2,4.348480000000002,True
4993,CHEMBL472942,13570.0,nM,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.867420152340263,470.152096528,6,2,4.606400000000003,True
3318,CHEMBL2064389,570.0,nM,O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,6.2441251443275085,441.161245972,8,1,3.2818000000000014,True
1837,CHEMBL93461,40.0,nM,CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.397940008672037,356.0272731360001,4,2,4.094300000000002,True
5533,CHEMBL76082,560000.0,nM,N#CC(C#N)=Cc1cc2c(cc1[N+](=O)[O-])OCO2,3.2518119729938,243.02800564,6,0,1.7540600000000002,True
3358,CHEMBL3353404,600.0,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.221848749616356,520.210199848,9,2,4.319200000000003,True
3664,CHEMBL1242024,954.0,nM,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,6.020451625295905,283.143310164,6,2,2.67042,True
1028,CHEMBL3814182,9.05,nM,S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2c1,8.043351420794796,476.095285684,6,3,4.298800000000003,True
3414,CHEMBL251315,662.0,nM,CCOc1cc2ncnc(C#C[C@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,6.1791420105603,487.24710653599993,6,1,4.576700000000003,True
3432,CHEMBL1221700,689.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,6.161780778092375,346.179361324,4,2,4.795400000000003,True
2652,CHEMBL190567,150.0,nM,COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,6.823908740944319,434.02397372,5,2,3.5629000000000017,True
4335,CHEMBL541307,3900.0,nM,CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.4089353929735005,406.177168404,5,3,2.220800000000002,True
354,CHEMBL31622,2.0,nM,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.698970004336019,460.258674264,7,2,3.8226200000000015,True
5564,CHEMBL261238,5000000.0,nM,CN(c1cccnc1)c1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cn1,2.3010299956639813,404.095250348,6,1,5.200480000000003,True
3107,CHEMBL3805280,387.8,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,6.411392195257314,396.123383244,8,1,3.180580000000001,True
2163,CHEMBL76432,68.0,nM,c1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,7.167491087293763,342.093917448,4,2,5.583200000000002,True
3411,CHEMBL2325087,660.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc2ccccc2c1,6.180456064458131,399.03637384,2,1,5.541300000000003,True
3738,CHEMBL3233771,1040.0,nM,COCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.982966660701219,435.093201748,7,3,3.9581000000000017,True
4732,CHEMBL462338,7700.0,nM,COc1nc(Nc2ccc(-c3nc4ccccc4s3)cc2)c2cc[nH]c2n1,5.113509274827518,373.0997311,6,2,4.986800000000002,True
4872,CHEMBL1172957,10000.0,nM,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.0,375.1113584040001,8,3,0.5805000000000002,True
2471,CHEMBL318736,105.0,nM,CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCC,6.978810700930062,443.12083917199993,5,1,6.493700000000005,True
1625,CHEMBL4070640,27.4,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3OC)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.562249437179612,584.3223371400001,8,1,4.246520000000004,True
1864,CHEMBL68920,41.0,nM,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,7.387216143280264,383.09491600000007,4,3,4.450340000000002,True
2703,CHEMBL7819,170.0,nM,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(C)c2c1,6.769551078621726,315.066220988,4,1,3.573100000000002,True
1067,CHEMBL135902,10.0,nM,COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,8.0,332.038626336,5,0,4.451600000000003,True
2960,CHEMBL3676377,286.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C,6.543633966870956,578.08440666,7,3,4.498000000000004,True
2533,CHEMBL196925,120.0,nM,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,6.920818753952375,440.196074008,8,1,4.610000000000004,True
4469,CHEMBL2385992,5000.0,nM,Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1nccc(-c2cccnc2)n1,5.301029995663981,416.196074008,6,2,3.1556200000000008,True
5013,CHEMBL589120,14720.0,nM,CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,4.83209218999852,350.09526862,2,0,4.247200000000004,True
1259,CHEMBL250523,15.0,nM,COc1cc2ncnc(C#CCOc3ccccc3)c2cc1OC,7.823908740944319,320.116092372,5,0,3.077500000000001,True
3326,CHEMBL1241491,575.0,nM,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,6.2403321553103694,319.143310164,6,1,3.9368000000000025,True
3185,CHEMBL422758,450.0,nM,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.346787486224656,448.14776009600007,6,1,5.034200000000005,True
295,CHEMBL3663924,1.5,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2C(C)C)c1,8.823908740944319,515.264487916,8,3,4.111100000000002,True
2332,CHEMBL500217,90.0,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,7.045757490560675,578.2100098200001,9,2,4.988700000000004,True
1838,CHEMBL1645467,40.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,7.397940008672037,322.190594704,6,2,2.395999999999999,True
5129,CHEMBL3628816,21180.0,nM,Clc1ccc2c(c1)SCc1cnc(Nc3ccccc3)nc1-2,4.674074044228534,325.04404606400004,4,1,5.146300000000003,True
4722,CHEMBL98798,7600.0,nM,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,5.119186407719209,360.01095437600003,5,0,4.201800000000003,True
2640,CHEMBL3416612,150.0,nM,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1,6.823908740944319,350.984108672,4,1,4.766000000000002,True
4652,CHEMBL2064391,6800.0,nM,CC(=O)c1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,5.167491087293763,447.1906542800001,9,1,3.2062000000000017,True
1187,CHEMBL3676361,13.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(C)=O,7.886056647693163,521.0265574360001,6,3,4.567800000000003,True
2489,CHEMBL202721,110.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,6.958607314841775,513.237604472,8,2,4.735400000000003,True
5101,CHEMBL1173022,19730.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,4.704872914747809,326.11859090800004,2,0,4.654440000000005,True
4423,CHEMBL2333985,4700.0,nM,COc1cc2ncnc(Nc3ccc(C(C)(F)F)cc3)c2cc1OC,5.327902142064282,345.128883224,5,1,4.502300000000004,True
2058,CHEMBL3087199,58.7,nM,C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.231361898752386,560.3223371400001,8,1,3.452100000000001,True
734,CHEMBL1243255,5.35,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC,8.271646217978772,453.136780812,6,3,4.755380000000003,True
157,CHEMBL162142,0.78,nM,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,9.10790539730952,409.065055612,6,3,3.9086,True
396,CHEMBL332906,2.0,nM,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.698970004336019,336.089022096,5,3,3.999100000000001,True
2271,CHEMBL427671,81.0,nM,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.091514981121351,372.149872764,6,1,4.318420000000002,True
1225,CHEMBL497804,14.0,nM,O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.853871964321762,494.09795278,7,3,4.880700000000003,True
345,CHEMBL3815163,1.81,nM,S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.742321425130816,486.083742456,6,3,3.754500000000001,True
4211,CHEMBL13485,3000.0,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,5.522878745280337,414.182253784,3,3,3.8492400000000018,True
58,CHEMBL3360603,0.31,nM,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-],9.508638306165729,486.12185902,9,1,5.138400000000003,True
1572,CHEMBL597948,25.9,nM,C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,7.586700235918748,339.077454368,5,1,4.047400000000002,True
2217,CHEMBL3805299,74.6,nM,COCCOc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2,7.127261172527331,412.1382843599999,9,1,3.386420000000002,True
2940,CHEMBL3797606,271.6,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2SC)c1,6.566070234391535,506.21000982,9,2,4.619300000000004,True
237,CHEMBL4206716,1.1,nM,CN1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.958607314841775,495.28589205600014,9,2,4.649100000000003,True
119,CHEMBL3360610,0.57,nM,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,9.244125144327509,486.201553312,9,1,5.107400000000005,True
3077,CHEMBL3805260,363.3,nM,CCOC(C)Oc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2,6.439734602137285,426.1539344239999,9,1,4.122520000000003,True
1761,CHEMBL4088135,34.16,nM,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)c1,7.466482137983032,446.14126156399993,7,2,3.7489000000000026,True
4313,CHEMBL104466,3700.0,nM,COc1cc2ncc(N[C@H]3CC[C@H](O)CC3)nc2cc1OC,5.431798275933005,303.158291532,6,2,2.3624,True
704,CHEMBL310827,5.0,nM,Cc1c[nH]c2ccc(Nc3ncnc4cc(-c5ccccc5)sc34)cc12,8.301029995663981,356.109567512,4,2,5.891620000000003,True
4303,CHEMBL2424794,3600.0,nM,O=C(/C=C/c1cccnc1Cl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.443697499232712,435.06536546000007,5,2,5.727100000000003,True
243,CHEMBL2032376,1.16,nM,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.935542010773082,528.2597368840001,8,2,3.808600000000003,True
2108,CHEMBL1914669,63.0,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccccc1,7.200659450546418,392.063658644,3,2,5.560500000000004,True
3640,CHEMBL399735,921.0,nM,COc1cc2ncnc(Nc3cccc(C#Cc4ccccc4)c3)c2cc1OC,6.03574036980315,381.147726848,5,1,4.790400000000004,True
5016,CHEMBL3798658,15000.0,nM,O=C(Nc1cccc(C(O)c2ccccc2)c1)c1cc2ccccc2[nH]1,4.823908740944319,342.13682781600005,2,3,4.501900000000003,True
4515,CHEMBL1241486,5320.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,5.274088367704952,356.196074008,8,3,2.4577000000000004,True
4786,CHEMBL3747055,8540.0,nM,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,5.068542129310995,491.18048352000005,9,0,3.6629200000000015,True
5212,CHEMBL1945450,27050.0,nM,Cc1ccc(S(=O)(=O)NC(=O)c2cccnc2Cl)cc1,4.567832730557412,310.017890892,4,1,2.16212,True
2379,CHEMBL332971,96.0,nM,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.017728766960431,351.088687748,5,2,4.425500000000002,True
4881,CHEMBL523586,10000.0,nM,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,5.0,472.0368725160001,4,3,4.492800000000003,True
3199,CHEMBL538814,460.0,nM,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,6.337242168318426,426.0165089,6,1,5.936900000000002,True
3699,CHEMBL230232,1000.0,nM,N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,471.001011384,6,3,5.135280000000001,True
1953,CHEMBL3752074,48.81,nM,COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC,7.311491192343478,350.137890436,5,2,3.804800000000002,True
1409,CHEMBL31630,20.0,nM,C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.698970004336019,500.173894592,8,1,3.810800000000002,True
3885,CHEMBL1242758,1400.0,nM,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,5.853871964321762,318.159294576,5,2,3.6719000000000017,True
4250,CHEMBL592707,3260.0,nM,Cc1ccc(/C=N/NC2=NC(=O)CS2)cc1,5.486782399932061,233.062282972,4,1,1.5479199999999995,True
5393,CHEMBL3335245,76700.0,nM,CCOc1cc(Br)c(Br)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,4.115204636051019,452.932365476,4,3,4.236100000000002,True
3162,CHEMBL4081429,427.7,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCNC(=O)C1,6.368860749743189,523.233187788,8,3,3.857400000000001,True
2474,CHEMBL3947759,106.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2Cl)c1,6.97469413473523,475.15235062400006,8,3,5.017200000000003,True
3742,CHEMBL3734786,1040.0,nM,Cc1nc2cnc(Nc3ccnc(N4CC[C@H](O)C(F)(F)C4)n3)cc2n1C(C)C,5.982966660701219,403.19321479600006,8,2,3.060520000000001,True
3960,CHEMBL4208224,1700.0,nM,Cc1c2cc(Cl)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,5.769551078621726,322.08729078,2,1,4.333420000000003,True
1202,CHEMBL399953,13.0,nM,COc1cc2ncnc(C#CC(C)(C)Cc3ccccc3)c2cc1OC,7.886056647693163,346.16812794399993,4,0,4.267400000000004,True
1917,CHEMBL72393,46.0,nM,Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,7.337242168318426,342.04800858000004,3,2,4.342800000000002,True
4578,CHEMBL253969,5853.4,nM,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,5.232591796771347,531.0751291680001,6,3,3.859200000000003,True
5332,CHEMBL3797839,50000.0,nM,CC(=O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,4.301029995663981,278.105527688,2,2,3.6228000000000016,True
3696,CHEMBL336113,1000.0,nM,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,6.0,250.121846448,4,2,3.2640200000000004,True
4610,CHEMBL2047027,6170.0,nM,C#Cc1cccc(NC(=O)c2cccc(NC(=O)CCCCCC(=O)NO)c2)c1,5.209714835966759,393.168856216,4,4,3.3146000000000013,True
3874,CHEMBL173453,1400.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CNCCO)cc1,5.853871964321762,359.174610292,6,3,2.7516,True
5132,CHEMBL1829274,21280.0,nM,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,4.672028376376989,386.933153992,3,1,3.150100000000001,True
2967,CHEMBL3734933,290.0,nM,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)C[C@H]1F,6.537602002101044,415.213201292,9,2,2.6013,True
186,CHEMBL3655342,1.0,nM,CN(C)C(=O)N1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(Nc5ccc(F)c(Cl)c5)c34)C2)CC1,9.0,557.1776000680001,7,1,3.967500000000002,True
1914,CHEMBL4225191,45.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N(C)C)CC4)cc3OC)n2)c1,7.346787486224656,530.2753869480001,8,4,4.527700000000004,True
2248,CHEMBL379093,79.0,nM,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,7.102372908709558,429.104418064,4,1,5.991500000000004,True
4963,CHEMBL118205,12500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,4.903089986991944,381.07832696,7,2,3.2265800000000016,True
5119,CHEMBL1173023,20610.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,4.685922008220787,370.068075328,2,0,4.763540000000004,True
5315,CHEMBL1641997,45200.0,nM,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccoc3)ccc12,4.3448615651886175,432.022187756,5,2,5.457880000000002,True
5203,CHEMBL1828880,26200.0,nM,COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,4.581698708680254,305.07217896000003,4,1,1.7428,True
548,CHEMBL36164,3.5,nM,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.455931955649724,455.095687044,6,4,3.4038000000000004,True
2684,CHEMBL3922922,164.0,nM,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,6.785156151952302,553.28013798,9,2,4.488200000000003,True
5068,CHEMBL1242209,18000.0,nM,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,4.7447274948966935,318.159294576,6,1,3.513020000000001,True
989,CHEMBL385471,9.0,nM,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC1CCN(C)CC1,8.045757490560675,430.157181908,6,1,4.895100000000004,True
2615,CHEMBL3946259,140.0,nM,Cc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,6.853871964321762,417.166411604,4,2,5.091820000000004,True
5517,CHEMBL122522,370000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,3.431798275933005,322.077598688,5,1,4.123660000000004,True
4596,CHEMBL296419,6057.0,nM,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.217742426336699,458.248189832,5,1,5.351300000000005,True
3171,CHEMBL4073062,436.3,nM,C=CC(=O)N1CC[C@@H](n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.36021478701318,503.26448791600006,9,1,2.56332,True
743,CHEMBL3699611,5.5,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCOCC4)cc3OC)ncc2Cl)c1,8.259637310505756,495.167331992,8,2,5.025700000000004,True
528,CHEMBL4071058,3.2,nM,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.494850021680094,471.090601664,6,3,4.599100000000003,True
